id;fachrichtung;modul_id;thema;typ;frage;option_a;option_b;option_c;option_d;antwort;erklaerung;schwierigkeit;quelle
ALLE-PM-011;ALLE;PM;Agile Methoden;SC;Was ist das zentrale Element von Kanban?;Ein Board mit begrenzter Anzahl paralleler Aufgaben (WIP-Limit);Feste Sprints von zwei Wochen;Ein Product Backlog;Tägliche Stand-ups ohne Board;a;Kanban visualisiert den Arbeitsfluss auf einem Board und begrenzt die parallel bearbeiteten Aufgaben durch WIP-Limits.;mittel;Kanban-Lehrplan
ALLE-PM-012;ALLE;PM;Planung;SC;Was ist ein Meilenstein im Projekt?;Ein definierter, wichtiger Zwischenstand ohne eigene Dauer;Eine Aufgabe mit festem Bearbeiter;Ein erkanntes Risiko;Ein Teil des Projektbudgets;a;Meilensteine sind zeitlich fixierte Ereignisse ohne eigene Dauer, die wichtige Zwischenergebnisse markieren.;leicht;PM-Lehrplan
ALLE-PM-013;ALLE;PM;Planung;SC;Wofür steht die Abkürzung PSP im Projektmanagement?;Projektstrukturplan;Projektstatusprotokoll;Prozesssteuerungsplan;Personalstrategiepapier;a;Der Projektstrukturplan zerlegt die Gesamtaufgabe hierarchisch in plan- und kontrollierbare Teilaufgaben.;leicht;DIN 69901
ALLE-PM-014;ALLE;PM;Risikomanagement;MC;Welche Schritte gehören zum Risikomanagement?;Risiken identifizieren;Risiken bewerten;Maßnahmen planen und überwachen;Risiken grundsätzlich ignorieren;a,b,c;Risikomanagement umfasst Identifikation, Bewertung sowie Planung und Überwachung von Maßnahmen. Ignorieren ist keine Strategie.;mittel;PM-Lehrplan
ALLE-PM-015;ALLE;PM;Anforderungen;SC;Welches Dokument beschreibt die Anforderungen aus Sicht des Auftraggebers?;Lastenheft;Pflichtenheft;Testprotokoll;Betriebshandbuch;a;"Das Lastenheft beschreibt, WAS der Auftraggeber möchte; das Pflichtenheft beschreibt, WIE es umgesetzt wird.";mittel;PM-Lehrplan
ALLE-PM-016;ALLE;PM;Projektbegriff;SC;Wodurch unterscheidet sich ein Projekt von einer Routineaufgabe im Sinne der DIN 69901?;Durch Einmaligkeit der Bedingungen, wie zeitliche Begrenzung und definierte Ziele;Durch die Wiederholung identischer Abläufe;Dadurch, dass es keine Verantwortlichen gibt;Dadurch, dass keine Ressourcenbegrenzung besteht;a;Die DIN 69901 definiert ein Projekt u. a. über die Einmaligkeit der Bedingungen in ihrer Gesamtheit, z. B. Zielvorgabe sowie zeitliche, personelle und finanzielle Begrenzung.;leicht;Rahmenlehrplan PM
ALLE-PM-017;ALLE;PM;Anforderungen;SC;Welches Dokument beschreibt die Anforderungen des Auftraggebers an ein Produkt?;Lastenheft;Pflichtenheft;Protokoll;Netzplan;a;Das Lastenheft wird vom Auftraggeber erstellt und beschreibt WAS gefordert ist.;leicht;Rahmenlehrplan PM
ALLE-PM-018;ALLE;PM;Anforderungen;SC;Welches Dokument beschreibt aus Sicht des Auftragnehmers WIE die Anforderungen umgesetzt werden?;Lastenheft;Pflichtenheft;Projektauftrag;Stakeholderanalyse;b;Das Pflichtenheft entsteht aus dem Lastenheft und beschreibt die Lösung inklusive Realisierungsvorgaben.;mittel;Rahmenlehrplan PM
ALLE-PM-019;ALLE;PM;Projektphasen;MC;Welche Phasen gehören zum klassischen Projektablauf?;Initialisierung;Planung;Durchführung;Nachträgliche Anforderungserweiterung ohne Änderungsantrag;a,b,c;Ein Projekt läuft typischerweise durch Initialisierung, Planung, Durchführung und Abschluss. Erweiterungen müssen über ein Änderungsverfahren laufen.;mittel;Rahmenlehrplan PM
ALLE-PM-020;ALLE;PM;Scrum Rollen;SC;Wer priorisiert in Scrum das Product Backlog?;Der Product Owner;Der Scrum Master;Das Entwicklungsteam;Der Auftraggeber;a;Der Product Owner verantwortet den Produktwert und die Reihenfolge der Einträge im Product Backlog.;mittel;Rahmenlehrplan PM
ALLE-PM-021;ALLE;PM;Scrum Rollen;SC;Welche Aufgabe hat der Scrum Master?;Den Scrum-Prozess fördern und Hindernisse beseitigen;Die Anforderungen des Kunden festlegen;Die Priorisierung des Backlogs;Das Budget verwalten;a;Der Scrum Master achtet als Servant Leader auf die Einhaltung der Scrum-Regeln und beseitigt Hindernisse des Teams.;mittel;Rahmenlehrplan PM
ALLE-PM-022;ALLE;PM;Scrum;SC;Was ist ein Sprint in Scrum?;Ein fester Zeitraum von meist ein bis vier Wochen mit festem Ziel;Eine unbegrenzte Arbeitsphase;Ein Statusbericht;Ein Meeting zur Fehleranalyse;a;Ein Sprint ist ein Timebox-Intervall, an dessen Ende ein nutzbares Produktinkrement steht.;mittel;Rahmenlehrplan PM
ALLE-PM-023;ALLE;PM;Scrum Artefakte;MC;Welche Artefakte verwendet Scrum?;Product Backlog;Sprint Backlog;Increment;Lastenheft;a,b,c;Scrum kennt Product Backlog, Sprint Backlog und Increment. Ein Lastenheft gehört zum klassischen Vorgehen.;mittel;Rahmenlehrplan PM
ALLE-PM-024;ALLE;PM;Scrum Events;SC;Wie lange dauert das Daily Scrum in der Regel?;15 Minuten;Eine Stunde;Einen halben Tag;Es gibt keine Zeitvorgabe;a;Das Daily Scrum ist auf 15 Minuten begrenzt und dient der Abstimmung und Tagesplanung.;leicht;Rahmenlehrplan PM
ALLE-PM-025;ALLE;PM;Terminplanung;SC;Was ist ein Meilenstein?;Ein Ereignis ohne Dauer mit fester Terminvorgabe;Eine Aufgabe mit hohem Aufwand;Ein Arbeitspaket ohne Verantwortlichen;Eine Ressource im Projekt;a;Meilensteine haben keine Dauer und markieren wichtige Zwischenergebnisse im Projektverlauf.;leicht;Rahmenlehrplan PM
ALLE-PM-026;ALLE;PM;Terminplanung;FT;Wie heißt die Darstellung des Terminplans als Balkendiagramm?;;;;;Gantt-Diagramm;Der Balkenplan nach Gantt zeigt Vorgänge als Balken über einer Zeitachse und macht Überlappungen sichtbar.;mittel;Rahmenlehrplan PM
ALLE-PM-027;ALLE;PM;Terminplanung;FT;Wie heißt das Verfahren, das Vorgänge und ihre Abhängigkeiten als gerichtetes Netz darstellt?;;;;;Netzplan|Netzplantechnik;Die Netzplantechnik zeigt Vorgänge und Abhängigkeiten und berechnet früheste und späteste Termine.;mittel;Rahmenlehrplan PM
ALLE-PM-028;ALLE;PM;Terminplanung;SC;Was beschreibt der kritische Pfad im Netzplan?;Die Kette von Vorgängen ohne Puffer, die die Projektdauer bestimmt;Alle Vorgänge mit dem geringsten Aufwand;Die Aufgaben mit dem höchsten Risiko;Die Summe aller Pufferzeiten;a;Vorgänge auf dem kritischen Pfad haben keinen Puffer. Verzögerungen dort verschieben den Projektendtermin direkt.;schwer;Rahmenlehrplan PM
ALLE-PM-029;ALLE;PM;Projektstruktur;MC;Was enthält ein Projektstrukturplan?;Teilaufgaben und Arbeitspakete;Eine Gliederung nach Phasen oder Objekten;Verantwortlichkeiten je Arbeitspaket;Die Gehaltsabrechnung des Teams;a,b,c;Der Projektstrukturplan gliedert das Projekt hierarchisch in Teilaufgaben und Arbeitspakete und ordnet Verantwortlichkeiten zu.;mittel;Rahmenlehrplan PM
ALLE-PM-030;ALLE;PM;Zieldefinition;SC;Wofür steht die Abkürzung SMART bei Zielen?;Spezifisch, messbar, akzeptiert, realistisch, terminiert;Schnell, modern, agil, robust, transparent;Systematisch, minimal, aktuell, rational, testbar;Standardisiert, methodisch, absolut, reversibel, transparent;a;SMART-Ziele sind spezifisch, messbar, akzeptiert, realistisch und terminiert formuliert.;mittel;Rahmenlehrplan PM
ALLE-PM-031;ALLE;PM;Risikomanagement;SC;Wie werden Risiken in der Projektplanung bewertet?;Nach Eintrittswahrscheinlichkeit und Auswirkung;Nur nach der Höhe der Kosten;Nur nach der Anzahl betroffener Personen;Risiken werden nicht bewertet;a;Risiken werden anhand von Eintrittswahrscheinlichkeit und Schadenshöhe bewertet und mit Maßnahmen versehen.;schwer;Rahmenlehrplan PM
ALLE-PM-032;ALLE;PM;Kanban;SC;Was bewirkt ein WIP-Limit in Kanban?;Es begrenzt die parallel bearbeiteten Aufgaben;Es erhöht die Anzahl der Spalten;Es priorisiert das Backlog;Es ersetzt das Daily Scrum;a;Work in Progress Limits begrenzen gleichzeitig laufende Aufgaben und machen Engpässe im Arbeitsfluss sichtbar.;mittel;Rahmenlehrplan PM
ALLE-PM-033;ALLE;PM;Methoden;SC;Was ist der Kritische Pfad?;Günstigster Weg;Abfolge von Aktivitäten, die das Enddatum bestimmen;Kürzester Weg;Puffergrößter Weg im Netzplan;b;Verzögerungen hier verschieben das gesamte Projekt.;mittel;IHK
