id;fachrichtung;modul_id;thema;typ;frage;option_a;option_b;option_c;option_d;antwort;erklaerung;schwierigkeit;quelle
DPA-PROJ-011;DPA;DPA-PROJ;Lösungsvarianten & Datenschutz;SC;Was ist ein 'Rollback-Plan' im Kontext der Einführung eines neuen automatisierten Auswertungsprozesses?;Ein Plan zur Erhöhung der Rechenleistung des Analyse-Servers;Ein Marketingkonzept für ein neues Dashboard;Ein Plan zur Rückkehr zum vorherigen, funktionsfähigen Prozess, falls der neue Prozess fehlschlägt;Ein Verfahren zur automatischen Datenkomprimierung;c;Ein Rollback-Plan beschreibt, wie im Fehlerfall zum letzten funktionierenden Prozess zurückgekehrt werden kann, und ist ein zentraler Bestandteil eines abgesicherten Einführungskonzepts.;mittel;IT-Betrieb-Grundlagen
DPA-PROJ-012;DPA;DPA-PROJ;Angebot & Leistungsbeschreibung;SC;Was ist der Zweck eines Angebots im Rahmen eines Datenanalyse-Projekts?;Ausschließlich zur internen Dokumentation, der Kunde erhält es nie;Es ersetzt die spätere technische Umsetzung vollständig;Es dient ausschließlich der Werbung ohne konkrete Inhalte;Dem Kunden verbindlich Leistungsumfang, Kosten und Rahmenbedingungen einer möglichen Beauftragung darzulegen;d;Ein Angebot beschreibt für den Kunden nachvollziehbar Leistungsumfang, Kosten, Zeitrahmen und Rahmenbedingungen und bildet die Grundlage für eine mögliche Beauftragung.;leicht;Projektmanagement-Grundlagen
DPA-PROJ-013;DPA;DPA-PROJ;Angebot & Leistungsbeschreibung;SC;Was sollte eine Leistungsbeschreibung in einem Angebot für ein Datenanalyse-Projekt mindestens enthalten?;Eine klare Abgrenzung des Analyseumfangs, damit für Kunde und Auftragnehmer eindeutig ist, was enthalten ist und was nicht;Nur den Gesamtpreis ohne weitere Details;Ausschließlich die Kontaktdaten des Unternehmens;Eine vollständige Liste aller Mitarbeiter des Auftragnehmers;a;Eine klare Leistungsbeschreibung grenzt den Analyseumfang eindeutig ab, um spätere Missverständnisse oder Streit über zusätzliche Auswertungen ('Scope Creep') zu vermeiden.;mittel;Projektmanagement-Grundlagen
DPA-PROJ-014;DPA;DPA-PROJ;Angebot & Leistungsbeschreibung;SC;Was bezeichnet man als 'Scope Creep' in einem Datenanalyse-Projekt?;Eine Methode zur automatisierten Datenbereinigung;Eine schrittweise, oft unkontrollierte Ausweitung des Analyseumfangs über die ursprünglich vereinbarte Leistungsbeschreibung hinaus;Einen Fehler bei der statistischen Auswertung;Eine Technik zur Datenkompression;b;Scope Creep beschreibt die unkontrollierte, meist schleichende Ausweitung des Analyseumfangs, oft durch nachträgliche Zusatzwünsche ohne entsprechende Anpassung von Zeit und Budget.;mittel;Projektmanagement-Grundlagen
DPA-PROJ-015;DPA;DPA-PROJ;Qualitätssicherung;SC;Was ist ein 'Abnahmetest' im Kontext eines Datenanalyse-Projekts?;Ein interner Test, den nur der Auftragnehmer sieht;Ein Test, der ausschließlich vor Projektbeginn stattfindet;Ein Test, mit dem der Kunde prüft und bestätigt, dass die vereinbarte Analyseleistung vertragsgemäß erbracht wurde;Ein Synonym für Unit-Testing;c;Der Abnahmetest (Akzeptanztest) erfolgt gemeinsam mit oder durch den Kunden am Ende eines Projekts und dient der formalen Bestätigung, dass die vereinbarte Leistung erbracht wurde.;mittel;Rahmenlehrplan DPA LF12c
DPA-PROJ-016;DPA;DPA-PROJ;Qualitätssicherung;SC;Warum ist eine Validierung des Analyseergebnisses gegen unabhängige Testdaten wichtig, bevor ein Modell oder eine Auswertung produktiv genutzt wird?;Weil Testdaten ausschließlich zu Dokumentationszwecken archiviert werden;Weil Testdaten die Trainingsdaten vollständig ersetzen;Weil Testdaten die benötigte Serverhardware reduzieren;Um sicherzustellen, dass das Ergebnis auch auf neuen, bisher nicht verwendeten Daten verlässlich ist und nicht nur die Trainingsdaten gut abbildet;d;Ein Modell, das nur an den Trainingsdaten gut funktioniert (Overfitting), kann bei neuen Daten deutlich schlechter abschneiden. Eine Validierung an unabhängigen Testdaten prüft die tatsächliche Verlässlichkeit.;schwer;Data-Science-Grundlagen
DPA-PROJ-017;DPA;DPA-PROJ;Qualitätssicherung;SC;Warum sollten Zwischenergebnisse einer Datenanalyse während der Projektumsetzung dokumentiert werden?;Damit spätere Fehlersuche, Nachvollziehbarkeit der Ergebnisse und Übergabe an den Kunden möglich bleiben;Weil Dokumentation ausschließlich der internen Rechnungsstellung dient;Weil ohne Dokumentation keine neuen Daten importiert werden können;Weil Dokumentation die Notwendigkeit von Tests ersetzt;a;Eine lückenlose Dokumentation von Zwischenschritten und -ergebnissen erleichtert spätere Fehlersuche, macht Analyseergebnisse nachvollziehbar und ist Voraussetzung für eine saubere Übergabe an den Kunden.;leicht;Rahmenlehrplan DPA LF12c
DPA-PROJ-018;DPA;DPA-PROJ;Qualitätssicherung;SC;Was versteht man unter 'Data Lineage' (Datenherkunft) im Rahmen der Qualitätssicherung eines Analyseprojekts?;Eine bestimmte Diagrammform zur Darstellung von Zeitreihen;Die Nachvollziehbarkeit, aus welchen Quellen Daten stammen und welche Transformationsschritte sie bis zum Endergebnis durchlaufen haben;Eine Methode zur Verschlüsselung von Datenbanken;Ein Synonym für Datensicherung;b;Data Lineage beschreibt die Nachvollziehbarkeit des Wegs von Daten von der Quelle bis zum Endergebnis, inklusive aller Transformationsschritte – wichtig, um Analyseergebnisse überprüfbar zu machen.;schwer;Data-Governance-Grundlagen
DPA-PROJ-019;DPA;DPA-PROJ;Präsentation & Schulung;SC;Warum ist eine Abschlusspräsentation der Analyseergebnisse gegenüber dem Kunden sinnvoll?;Weil eine Präsentation die technische Dokumentation vollständig ersetzt;Um von der eigentlichen technischen Umsetzung abzulenken;Um dem Kunden transparent zu zeigen, welche Erkenntnisse gewonnen wurden, und offene Fragen zu klären;Weil eine Präsentation die Notwendigkeit einer Dokumentation ersetzt;c;Die Abschlusspräsentation schafft Transparenz über die gewonnenen Erkenntnisse, ermöglicht Rückfragen des Kunden und bildet einen wichtigen Abschlusspunkt der Zusammenarbeit.;leicht;Rahmenlehrplan DPA LF12c
DPA-PROJ-020;DPA;DPA-PROJ;Präsentation & Schulung;SC;Was sollte bei der Aufbereitung von Analyseergebnissen für eine Kundenpräsentation besonders beachtet werden?;Ausschließlich technische Detailtiefe unabhängig von der Zielgruppe;Möglichst viele Fachbegriffe ohne Erklärung, um Kompetenz zu zeigen;Dass alle verwendeten Rohdaten unkommentiert eins zu eins gezeigt werden;Die Ergebnisse sollten verständlich und auf den Kenntnisstand der Zielgruppe zugeschnitten aufbereitet werden, statt unkommentierte Rohdaten zu zeigen;d;Analyseergebnisse sollten so aufbereitet werden, dass sie für die jeweilige Zielgruppe verständlich sind – reine Rohdaten oder unerklärte Fachbegriffe erschweren es dem Kunden, die Erkenntnisse tatsächlich zu nutzen.;mittel;Rahmenlehrplan DPA LF12c
DPA-PROJ-021;DPA;DPA-PROJ;Präsentation & Schulung;SC;Warum ist es sinnvoll, Kundenfeedback nach Abschluss eines Datenanalyse-Projekts aktiv einzuholen?;Um die eigene Arbeitsweise zu reflektieren und für künftige Projekte zu verbessern;Weil Feedback die Notwendigkeit eines Abnahmetests ersetzt;Weil Feedback ausschließlich für interne Marketingzwecke genutzt wird;Weil Feedback die vertraglich vereinbarte Leistungsbeschreibung nachträglich verändert;a;Aktiv eingeholtes Kundenfeedback hilft, die eigene Vorgehensweise zu reflektieren, Stärken und Schwächen zu erkennen und die Qualität künftiger Projekte zu verbessern.;leicht;Rahmenlehrplan DPA LF12c
DPA-PROJ-022;DPA;DPA-PROJ;Übergabe & Dokumentation;SC;Was gehört typischerweise zu einer vollständigen Projektübergabe an den Kunden bei einem Datenanalyse-Projekt?;Ausschließlich die Rechnung;Analyseergebnisse, technische Dokumentation und ggf. Zugangsdaten in geeigneter, sicherer Form;Ausschließlich eine mündliche Zusammenfassung ohne schriftliche Unterlagen;Der Quellcode der internen Projektplanungssoftware des Auftragnehmers;b;Zu einer vollständigen Übergabe gehören die Analyseergebnisse bzw. das fertige System, eine nachvollziehbare technische Dokumentation sowie notwendige Zugangsdaten, die sicher übermittelt werden sollten.;mittel;Rahmenlehrplan DPA LF12c
DPA-PROJ-023;DPA;DPA-PROJ;Übergabe & Dokumentation;SC;Warum sollten Zugangsdaten bei der Projektübergabe nicht unverschlüsselt per E-Mail versendet werden?;Weil E-Mails technisch keine Zahlen enthalten dürfen;Weil E-Mail-Anhänge grundsätzlich nicht lesbar sind;Weil unverschlüsselte E-Mails von Dritten mitgelesen werden könnten und Zugangsdaten damit kompromittiert werden könnten;Weil dies das Projektbudget erhöht;c;Unverschlüsselte E-Mails können auf dem Übertragungsweg oder bei kompromittierten Postfächern mitgelesen werden – sensible Zugangsdaten sollten daher über einen sicheren, separaten Kanal übermittelt werden.;mittel;IT-Sicherheit-Grundlagen
DPA-PROJ-024;DPA;DPA-PROJ;Übergabe & Dokumentation;MC;Welche der folgenden Punkte sollten bei der Übergabe eines Datenanalyse-Projekts an den Kunden idealerweise enthalten sein?;Löschung aller Zwischenergebnisse vor der Übergabe, damit der Kunde 'sauber' startet;Technische Dokumentation der Analyse und Datenquellen;Sichere Übergabe der Zugangsdaten;Eine Einweisung/Schulung der zuständigen Personen;b,c,d;Dokumentation, sichere Zugangsdatenübergabe und Einweisung gehören zu einer vollständigen, professionellen Übergabe. Das Löschen aller Zwischenergebnisse würde dagegen wichtige Nachvollziehbarkeit für den Kunden und spätere Fehlersuche vernichten.;mittel;Rahmenlehrplan DPA LF12c
DPA-PROJ-025;DPA;DPA-PROJ;Wirtschaftlichkeit & Skalierbarkeit;SC;Was bedeutet 'Skalierbarkeit' bei einer Datenanalyse-Lösung?;Die Fähigkeit einer Lösung, bei wachsendem Datenvolumen weiterhin performant zu funktionieren, ohne komplett neu konzipiert werden zu müssen;Die grafische Darstellung von Serverauslastung;Die Möglichkeit, eine Lösung beliebig zu verkleinern, ohne Funktionsverlust;Ein Synonym für Verschlüsselung;a;Skalierbarkeit beschreibt, wie gut eine Analyselösung bei wachsendem Datenvolumen oder mehr Nutzern erweitert werden kann, idealerweise ohne grundlegende Neukonzeption.;leicht;Rahmenlehrplan DPA LF12c
DPA-PROJ-026;DPA;DPA-PROJ;Wirtschaftlichkeit & Skalierbarkeit;SC;Was ist bei der Bewertung der Wirtschaftlichkeit einer Datenanalyse-Lösung mit dem Begriff 'Total Cost of Ownership' (TCO) gemeint?;Ausschließlich die einmaligen Anschaffungskosten der Software;Die Gesamtkosten einer Lösung über ihren gesamten Lebenszyklus, inkl. Einführung, Betrieb, Wartung und ggf. Ablösung;Die Kosten, die ausschließlich beim Kunden entstehen;Ein Synonym für den Kaufpreis der Analyse-Lizenz;b;Die Total Cost of Ownership (TCO) umfasst nicht nur die Anschaffungskosten, sondern alle Kosten über den gesamten Lebenszyklus einer Lösung, etwa Betrieb, Wartung, Lizenzen und ggf. Ablösung.;mittel;IT-Controlling-Grundlagen
DPA-PROJ-027;DPA;DPA-PROJ;Wirtschaftlichkeit & Skalierbarkeit;SC;Warum sollte die Wirtschaftlichkeit einer automatisierten Datenanalyse-Lösung nicht nur an den Implementierungskosten, sondern auch am eingesparten manuellen Aufwand gemessen werden?;Weil Implementierungskosten grundsätzlich irrelevant sind;Weil manueller Aufwand gesetzlich nicht berücksichtigt werden darf;Weil erst der Vergleich mit dem bisherigen manuellen Aufwand zeigt, ob sich die Investition für den Kunden tatsächlich lohnt;Weil dadurch automatisch die Lizenzkosten der Analyse-Software sinken;c;Eine Wirtschaftlichkeitsbetrachtung ist nur aussagekräftig, wenn sie die Investitionskosten dem tatsächlich eingesparten manuellen Aufwand (z. B. Zeitersparnis) gegenüberstellt, statt nur die Kosten isoliert zu betrachten.;mittel;IT-Controlling-Grundlagen
